camera,status,num_composition,num_compostition_camera,last_time_check_on_camera,last_lat_on_camera,last_lon_on_camera,vendor
ff_ngpt_tram_vitaz_31073_4,-,31073,4,,,,
ff_ngpt_tram_vitaz_31073_5,-,31073,5,,,,
ff_ngpt_tram_vitaz_31073_6,-,31073,6,,,,
ff_ngpt_tram_vitaz_31074_1,-,31074,1,,,,
ff_ngpt_tram_vitaz_31074_2,-,31074,2,,,,
ff_ngpt_tram_vitaz_31074_3,-,31074,3,,,,
ff_ngpt_tram_vitaz_31074_4,-,31074,4,,,,
ff_ngpt_tram_vitaz_31074_5,-,31074,5,,,,
ff_ngpt_tram_vitaz_31074_6,-,31074,6,,,,
ff_ngpt_tram_vitaz_31075_1,-,31075,1,,,,
ff_ngpt_tram_vitaz_31075_2,-,31075,2,,,,
ff_ngpt_tram_vitaz_31075_3,-,31075,3,,,,
ff_ngpt_tram_vitaz_31075_4,-,31075,4,,,,
ff_ngpt_tram_vitaz_31075_5,-,31075,5,,,,
ff_ngpt_tram_vitaz_31075_6,-,31075,6,,,,
ff_ngpt_tram_vitaz_31076_1,-,31076,1,,,,
ff_ngpt_tram_vitaz_31076_2,-,31076,2,,,,
ff_ngpt_tram_vitaz_31076_3,-,31076,3,,,,
ff_ngpt_tram_vitaz_31076_4,-,31076,4,,,,
ff_ngpt_tram_vitaz_31076_5,-,31076,5,,,,
ff_ngpt_tram_vitaz_31076_6,-,31076,6,,,,
ff_ngpt_tram_vitaz_31077_1,-,31077,1,,,,
ff_ngpt_tram_vitaz_31077_2,-,31077,2,,,,
ff_ngpt_tram_vitaz_31077_3,-,31077,3,,,,
ff_ngpt_tram_vitaz_31077_4,-,31077,4,,,,
ff_ngpt_tram_vitaz_31077_5,-,31077,5,,,,
ff_ngpt_tram_vitaz_31077_6,-,31077,6,,,,
ff_ngpt_tram_vitaz_31078_1,-,31078,1,,,,
ff_ngpt_tram_vitaz_31078_2,-,31078,2,,,,
ff_ngpt_tram_vitaz_31078_3,-,31078,3,,,,
ff_ngpt_tram_vitaz_31078_4,-,31078,4,,,,
ff_ngpt_tram_vitaz_31078_5,-,31078,5,,,,
ff_ngpt_tram_vitaz_31078_6,-,31078,6,,,,
ff_ngpt_tram_vitaz_31079_1,-,31079,1,,,,
ff_ngpt_tram_vitaz_31079_2,-,31079,2,,,,
ff_ngpt_tram_vitaz_31079_3,-,31079,3,,,,
ff_ngpt_tram_vitaz_31079_4,-,31079,4,,,,
ff_ngpt_tram_vitaz_31079_5,-,31079,5,,,,
ff_ngpt_tram_vitaz_31079_6,-,31079,6,,,,
ff_ngpt_tram_vitaz_31080_1,-,31080,1,,,,
ff_ngpt_tram_vitaz_31080_2,-,31080,2,,,,
ff_ngpt_tram_vitaz_31080_3,-,31080,3,,,,
ff_ngpt_tram_vitaz_31080_4,-,31080,4,,,,
ff_ngpt_tram_vitaz_31080_5,-,31080,5,,,,
ff_ngpt_tram_vitaz_31080_6,-,31080,6,,,,
ff_ngpt_tram_vitaz_31081_1,-,31081,1,,,,
ff_ngpt_tram_vitaz_31081_2,-,31081,2,,,,
ff_ngpt_tram_vitaz_31081_3,-,31081,3,,,,
ff_ngpt_tram_vitaz_31081_4,-,31081,4,,,,
ff_ngpt_tram_vitaz_31081_5,-,31081,5,,,,
ff_ngpt_tram_vitaz_31081_6,-,31081,6,,,,
ff_ngpt_tram_vitaz_31082_1,-,31082,1,,,,
ff_ngpt_tram_vitaz_31082_2,-,31082,2,,,,
ff_ngpt_tram_vitaz_31082_3,-,31082,3,,,,
ff_ngpt_tram_vitaz_31082_4,-,31082,4,,,,
ff_ngpt_tram_vitaz_31082_5,-,31082,5,,,,
ff_ngpt_tram_vitaz_31082_6,-,31082,6,,,,
ff_ngpt_tram_vitaz_31083_1,-,31083,1,,,,
ff_ngpt_tram_vitaz_31083_2,-,31083,2,,,,
ff_ngpt_tram_vitaz_31083_3,-,31083,3,,,,
ff_ngpt_tram_vitaz_31083_4,-,31083,4,,,,
ff_ngpt_tram_vitaz_31083_5,-,31083,5,,,,
ff_ngpt_tram_vitaz_31083_6,-,31083,6,,,,
ff_ngpt_tram_vitaz_31084_1,-,31084,1,,,,
ff_ngpt_tram_vitaz_31084_2,-,31084,2,,,,
ff_ngpt_tram_vitaz_31084_3,-,31084,3,,,,
ff_ngpt_tram_vitaz_31084_4,-,31084,4,,,,
ff_ngpt_tram_vitaz_31084_5,-,31084,5,,,,
ff_ngpt_tram_vitaz_31084_6,-,31084,6,,,,
ff_ngpt_tram_vitaz_31085_1,-,31085,1,,,,
ff_ngpt_tram_vitaz_31085_2,-,31085,2,,,,
ff_ngpt_tram_vitaz_31085_3,-,31085,3,,,,
ff_ngpt_tram_vitaz_31085_4,-,31085,4,,,,
ff_ngpt_tram_vitaz_31085_5,-,31085,5,,,,
ff_ngpt_tram_vitaz_31085_6,-,31085,6,,,,
ff_ngpt_tram_vitaz_31086_1,-,31086,1,,,,
ff_ngpt_tram_vitaz_31086_2,-,31086,2,,,,
ff_ngpt_tram_vitaz_31086_3,-,31086,3,,,,
ff_ngpt_tram_vitaz_31086_4,-,31086,4,,,,
ff_ngpt_tram_vitaz_31086_5,-,31086,5,,,,
ff_ngpt_tram_vitaz_31086_6,-,31086,6,,,,
ff_ngpt_tram_vitaz_31087_1,-,31087,1,,,,
ff_ngpt_tram_vitaz_31087_2,-,31087,2,,,,
ff_ngpt_tram_vitaz_31087_3,-,31087,3,,,,
ff_ngpt_tram_vitaz_31087_4,-,31087,4,,,,
ff_ngpt_tram_vitaz_31087_5,-,31087,5,,,,
ff_ngpt_tram_vitaz_31087_6,-,31087,6,,,,
ff_ngpt_tram_vitaz_31088_1,-,31088,1,,,,
ff_ngpt_tram_vitaz_31088_2,-,31088,2,,,,
ff_ngpt_tram_vitaz_31088_3,-,31088,3,,,,
ff_ngpt_tram_vitaz_31088_4,-,31088,4,,,,
ff_ngpt_tram_vitaz_31088_5,-,31088,5,,,,
ff_ngpt_tram_vitaz_31088_6,-,31088,6,,,,
ff_ngpt_tram_vitaz_31089_1,-,31089,1,,,,
ff_ngpt_tram_vitaz_31089_2,-,31089,2,,,,
ff_ngpt_tram_vitaz_31089_3,-,31089,3,,,,
ff_ngpt_tram_vitaz_31089_4,-,31089,4,,,,
ff_ngpt_tram_vitaz_31089_5,-,31089,5,,,,
ff_ngpt_tram_vitaz_31089_6,-,31089,6,,,,
ff_ngpt_tram_vitaz_31090_1,-,31090,1,,,,
ff_ngpt_tram_vitaz_31090_2,-,31090,2,,,,
ff_ngpt_tram_vitaz_31090_3,-,31090,3,,,,
ff_ngpt_tram_vitaz_31090_4,-,31090,4,,,,
ff_ngpt_tram_vitaz_31090_5,-,31090,5,,,,
ff_ngpt_tram_vitaz_31090_6,-,31090,6,,,,
ff_ngpt_tram_vitaz_31091_1,-,31091,1,,,,
ff_ngpt_tram_vitaz_31091_2,-,31091,2,,,,
ff_ngpt_tram_vitaz_31091_3,-,31091,3,,,,
ff_ngpt_tram_vitaz_31091_4,-,31091,4,,,,
ff_ngpt_tram_vitaz_31091_5,-,31091,5,,,,
ff_ngpt_tram_vitaz_31091_6,-,31091,6,,,,
ff_ngpt_tram_vitaz_31092_1,-,31092,1,,,,
ff_ngpt_tram_vitaz_31092_2,-,31092,2,,,,
ff_ngpt_tram_vitaz_31092_3,-,31092,3,,,,
ff_ngpt_tram_vitaz_31092_4,-,31092,4,,,,
ff_ngpt_tram_vitaz_31092_5,-,31092,5,,,,
ff_ngpt_tram_vitaz_31092_6,-,31092,6,,,,
ff_ngpt_tram_vitaz_31093_1,-,31093,1,,,,
ff_ngpt_tram_vitaz_31093_2,-,31093,2,,,,
ff_ngpt_tram_vitaz_31093_3,-,31093,3,,,,
ff_ngpt_tram_vitaz_31093_4,-,31093,4,,,,
ff_ngpt_tram_vitaz_31093_5,-,31093,5,,,,
ff_ngpt_tram_vitaz_31093_6,-,31093,6,,,,
ff_ngpt_tram_vitaz_31094_1,-,31094,1,,,,
ff_ngpt_tram_vitaz_31094_2,-,31094,2,,,,
ff_ngpt_tram_vitaz_31094_3,-,31094,3,,,,
ff_ngpt_tram_vitaz_31094_4,-,31094,4,,,,
ff_ngpt_tram_vitaz_31094_5,-,31094,5,,,,
ff_ngpt_tram_vitaz_31094_6,-,31094,6,,,,
ff_ngpt_tram_vitaz_31095_1,-,31095,1,,,,
ff_ngpt_tram_vitaz_31095_2,-,31095,2,,,,
ff_ngpt_tram_vitaz_31095_3,-,31095,3,,,,
ff_ngpt_tram_vitaz_31095_4,-,31095,4,,,,
ff_ngpt_tram_vitaz_31095_5,-,31095,5,,,,
ff_ngpt_tram_vitaz_31095_6,-,31095,6,,,,
ff_ngpt_tram_vitaz_31096_1,-,31096,1,,,,
ff_ngpt_tram_vitaz_31096_2,-,31096,2,,,,
ff_ngpt_tram_vitaz_31096_3,-,31096,3,,,,
ff_ngpt_tram_vitaz_31096_4,-,31096,4,,,,
ff_ngpt_tram_vitaz_31096_5,-,31096,5,,,,
ff_ngpt_tram_vitaz_31096_6,-,31096,6,,,,
ff_ngpt_tram_vitaz_31097_1,-,31097,1,,,,
ff_ngpt_tram_vitaz_31097_2,-,31097,2,,,,
ff_ngpt_tram_vitaz_31097_3,-,31097,3,,,,
ff_ngpt_tram_vitaz_31097_4,-,31097,4,,,,
ff_ngpt_tram_vitaz_31097_5,-,31097,5,,,,
ff_ngpt_tram_vitaz_31097_6,-,31097,6,,,,
ff_ngpt_tram_vitaz_31098_1,-,31098,1,,,,
ff_ngpt_tram_vitaz_31098_2,-,31098,2,,,,
ff_ngpt_tram_vitaz_31098_3,-,31098,3,,,,
ff_ngpt_tram_vitaz_31098_4,-,31098,4,,,,
ff_ngpt_tram_vitaz_31098_5,-,31098,5,,,,
ff_ngpt_tram_vitaz_31098_6,-,31098,6,,,,
ff_ngpt_tram_vitaz_31099_1,-,31099,1,,,,
ff_ngpt_tram_vitaz_31099_2,-,31099,2,,,,
ff_ngpt_tram_vitaz_31099_3,-,31099,3,,,,
ff_ngpt_tram_vitaz_31099_4,-,31099,4,,,,
ff_ngpt_tram_vitaz_31099_5,-,31099,5,,,,
ff_ngpt_tram_vitaz_31099_6,-,31099,6,,,,
ff_ngpt_tram_vitaz_31100_1,-,31100,1,,,,
ff_ngpt_tram_vitaz_31100_2,-,31100,2,,,,
ff_ngpt_tram_vitaz_31100_3,-,31100,3,,,,
ff_ngpt_tram_vitaz_31100_4,-,31100,4,,,,
ff_ngpt_tram_vitaz_31100_5,-,31100,5,,,,
ff_ngpt_tram_vitaz_31100_6,-,31100,6,,,,
ff_ngpt_tram_vitaz_31101_1,-,31101,1,,,,
ff_ngpt_tram_vitaz_31101_2,-,31101,2,,,,
ff_ngpt_tram_vitaz_31101_3,-,31101,3,,,,
ff_ngpt_tram_vitaz_31101_4,-,31101,4,,,,
ff_ngpt_tram_vitaz_31101_5,-,31101,5,,,,
ff_ngpt_tram_vitaz_31101_6,-,31101,6,,,,
ff_ngpt_tram_vitaz_31102_1,-,31102,1,,,,
ff_ngpt_tram_vitaz_31102_2,-,31102,2,,,,
ff_ngpt_tram_vitaz_31102_3,-,31102,3,,,,
ff_ngpt_tram_vitaz_31102_4,-,31102,4,,,,
ff_ngpt_tram_vitaz_31102_5,-,31102,5,,,,
ff_ngpt_tram_vitaz_31102_6,-,31102,6,,,,
ff_ngpt_tram_vitaz_31103_1,-,31103,1,,,,
ff_ngpt_tram_vitaz_31103_2,-,31103,2,,,,
ff_ngpt_tram_vitaz_31103_3,-,31103,3,,,,
ff_ngpt_tram_vitaz_31103_4,-,31103,4,,,,
ff_ngpt_tram_vitaz_31103_5,-,31103,5,,,,
ff_ngpt_tram_vitaz_31103_6,-,31103,6,,,,
ff_ngpt_tram_vitaz_31104_1,-,31104,1,,,,
ff_ngpt_tram_vitaz_31104_2,-,31104,2,,,,
ff_ngpt_tram_vitaz_31104_3,-,31104,3,,,,
ff_ngpt_tram_vitaz_31104_4,-,31104,4,,,,
ff_ngpt_tram_vitaz_31104_5,-,31104,5,,,,
ff_ngpt_tram_vitaz_31104_6,-,31104,6,,,,
ff_ngpt_tram_vitaz_31105_1,-,31105,1,,,,
ff_ngpt_tram_vitaz_31105_2,-,31105,2,,,,
ff_ngpt_tram_vitaz_31105_3,-,31105,3,,,,
ff_ngpt_tram_vitaz_31105_4,-,31105,4,,,,
ff_ngpt_tram_vitaz_31105_5,-,31105,5,,,,
ff_ngpt_tram_vitaz_31105_6,-,31105,6,,,,
ff_ngpt_tram_vitaz_31106_1,-,31106,1,,,,
ff_ngpt_tram_vitaz_31106_2,-,31106,2,,,,
ff_ngpt_tram_vitaz_31106_3,-,31106,3,,,,
ff_ngpt_tram_vitaz_31106_4,-,31106,4,,,,
ff_ngpt_tram_vitaz_31106_5,-,31106,5,,,,
ff_ngpt_tram_vitaz_31106_6,-,31106,6,,,,
ff_ngpt_tram_vitaz_31107_1,-,31107,1,,,,
ff_ngpt_tram_vitaz_31107_2,-,31107,2,,,,
ff_ngpt_tram_vitaz_31107_3,-,31107,3,,,,
ff_ngpt_tram_vitaz_31107_4,-,31107,4,,,,
ff_ngpt_tram_vitaz_31107_5,-,31107,5,,,,
ff_ngpt_tram_vitaz_31107_6,-,31107,6,,,,
ff_ngpt_tram_vitaz_31108_1,-,31108,1,,,,
ff_ngpt_tram_vitaz_31108_2,-,31108,2,,,,
ff_ngpt_tram_vitaz_31108_3,-,31108,3,,,,
ff_ngpt_tram_vitaz_31108_4,-,31108,4,,,,
ff_ngpt_tram_vitaz_31108_5,-,31108,5,,,,
ff_ngpt_tram_vitaz_31108_6,-,31108,6,,,,
ff_ngpt_tram_vitaz_31109_1,-,31109,1,,,,
ff_ngpt_tram_vitaz_31109_2,-,31109,2,,,,
ff_ngpt_tram_vitaz_31109_3,-,31109,3,,,,
ff_ngpt_tram_vitaz_31109_4,-,31109,4,,,,
ff_ngpt_tram_vitaz_31109_5,-,31109,5,,,,
ff_ngpt_tram_vitaz_31109_6,-,31109,6,,,,
ff_ngpt_tram_vitaz_31110_1,-,31110,1,,,,
ff_ngpt_tram_vitaz_31110_2,-,31110,2,,,,
ff_ngpt_tram_vitaz_31110_3,-,31110,3,,,,
ff_ngpt_tram_vitaz_31110_4,-,31110,4,,,,
ff_ngpt_tram_vitaz_31110_5,-,31110,5,,,,
ff_ngpt_tram_vitaz_31110_6,-,31110,6,,,,
ff_ngpt_tram_vitaz_31111_1,-,31111,1,,,,
ff_ngpt_tram_vitaz_31111_2,-,31111,2,,,,
ff_ngpt_tram_vitaz_31111_3,-,31111,3,,,,
ff_ngpt_tram_vitaz_31111_4,-,31111,4,,,,
ff_ngpt_tram_vitaz_31111_5,-,31111,5,,,,
ff_ngpt_tram_vitaz_31111_6,-,31111,6,,,,
ff_ngpt_tram_vitaz_31112_1,-,31112,1,,,,
ff_ngpt_tram_vitaz_31112_2,-,31112,2,,,,
ff_ngpt_tram_vitaz_31112_3,-,31112,3,,,,
ff_ngpt_tram_vitaz_31112_4,-,31112,4,,,,
ff_ngpt_tram_vitaz_31112_5,-,31112,5,,,,
ff_ngpt_tram_vitaz_31112_6,-,31112,6,,,,
ff_ngpt_tram_vitaz_31113_1,-,31113,1,,,,
ff_ngpt_tram_vitaz_31113_2,-,31113,2,,,,
ff_ngpt_tram_vitaz_31113_3,-,31113,3,,,,
ff_ngpt_tram_vitaz_31113_4,-,31113,4,,,,
ff_ngpt_tram_vitaz_31113_5,-,31113,5,,,,
ff_ngpt_tram_vitaz_31113_6,-,31113,6,,,,
ff_ngpt_tram_vitaz_31114_1,-,31114,1,,,,
ff_ngpt_tram_vitaz_31114_2,-,31114,2,,,,
ff_ngpt_tram_vitaz_31114_3,-,31114,3,,,,
ff_ngpt_tram_vitaz_31114_4,-,31114,4,,,,
ff_ngpt_tram_vitaz_31114_5,-,31114,5,,,,
ff_ngpt_tram_vitaz_31114_6,-,31114,6,,,,
ff_ngpt_tram_vitaz_31115_1,-,31115,1,,,,
ff_ngpt_tram_vitaz_31115_2,-,31115,2,,,,
ff_ngpt_tram_vitaz_31115_3,-,31115,3,,,,
ff_ngpt_tram_vitaz_31115_4,-,31115,4,,,,
ff_ngpt_tram_vitaz_31115_5,-,31115,5,,,,
ff_ngpt_tram_vitaz_31115_6,-,31115,6,,,,
ff_ngpt_tram_vitaz_31116_1,-,31116,1,,,,
ff_ngpt_tram_vitaz_31116_2,-,31116,2,,,,
ff_ngpt_tram_vitaz_31116_3,-,31116,3,,,,
ff_ngpt_tram_vitaz_31116_4,-,31116,4,,,,
ff_ngpt_tram_vitaz_31116_5,-,31116,5,,,,
ff_ngpt_tram_vitaz_31116_6,-,31116,6,,,,
ff_ngpt_tram_vitaz_31117_1,-,31117,1,,,,
ff_ngpt_tram_vitaz_31117_2,-,31117,2,,,,
ff_ngpt_tram_vitaz_31117_3,-,31117,3,,,,
ff_ngpt_tram_vitaz_31117_4,-,31117,4,,,,
ff_ngpt_tram_vitaz_31117_5,-,31117,5,,,,
ff_ngpt_tram_vitaz_31117_6,-,31117,6,,,,
ff_ngpt_tram_vitaz_31118_1,-,31118,1,,,,
ff_ngpt_tram_vitaz_31118_2,-,31118,2,,,,
ff_ngpt_tram_vitaz_31118_3,-,31118,3,,,,
ff_ngpt_tram_vitaz_31118_4,-,31118,4,,,,
ff_ngpt_tram_vitaz_31118_5,-,31118,5,,,,
ff_ngpt_tram_vitaz_31118_6,-,31118,6,,,,
ff_ngpt_tram_vitaz_31119_1,-,31119,1,,,,
ff_ngpt_tram_vitaz_31119_2,-,31119,2,,,,
ff_ngpt_tram_vitaz_31119_3,-,31119,3,,,,
ff_ngpt_tram_vitaz_31119_4,-,31119,4,,,,
ff_ngpt_tram_vitaz_31119_5,-,31119,5,,,,
ff_ngpt_tram_vitaz_31119_6,-,31119,6,,,,
ff_ngpt_tram_vitaz_31120_1,-,31120,1,,,,
ff_ngpt_tram_vitaz_31120_2,-,31120,2,,,,
ff_ngpt_tram_vitaz_31120_3,-,31120,3,,,,
ff_ngpt_tram_vitaz_31120_4,-,31120,4,,,,
ff_ngpt_tram_vitaz_31120_5,-,31120,5,,,,
ff_ngpt_tram_vitaz_31120_6,-,31120,6,,,,
ff_ngpt_tram_vitaz_31121_1,-,31121,1,,,,
ff_ngpt_tram_vitaz_31121_2,-,31121,2,,,,
ff_ngpt_tram_vitaz_31121_3,-,31121,3,,,,
ff_ngpt_tram_vitaz_31121_4,-,31121,4,,,,
ff_ngpt_tram_vitaz_31121_5,-,31121,5,,,,
ff_ngpt_tram_vitaz_31121_6,-,31121,6,,,,
ff_ngpt_tram_vitaz_31122_1,-,31122,1,,,,
ff_ngpt_tram_vitaz_31122_2,-,31122,2,,,,
ff_ngpt_tram_vitaz_31122_3,-,31122,3,,,,
ff_ngpt_tram_vitaz_31122_4,-,31122,4,,,,
ff_ngpt_tram_vitaz_31122_5,-,31122,5,,,,
ff_ngpt_tram_vitaz_31122_6,-,31122,6,,,,
ff_ngpt_tram_vitaz_31123_1,-,31123,1,,,,
ff_ngpt_tram_vitaz_31123_2,-,31123,2,,,,
ff_ngpt_tram_vitaz_31123_3,-,31123,3,,,,
ff_ngpt_tram_vitaz_31123_4,-,31123,4,,,,
ff_ngpt_tram_vitaz_31123_5,-,31123,5,,,,
ff_ngpt_tram_vitaz_31123_6,-,31123,6,,,,
ff_ngpt_tram_vitaz_31124_1,-,31124,1,,,,
ff_ngpt_tram_vitaz_31124_2,-,31124,2,,,,
ff_ngpt_tram_vitaz_31124_3,-,31124,3,,,,
ff_ngpt_tram_vitaz_31124_4,-,31124,4,,,,
ff_ngpt_tram_vitaz_31124_5,-,31124,5,,,,
ff_ngpt_tram_vitaz_31124_6,-,31124,6,,,,
ff_ngpt_tram_vitaz_31125_1,-,31125,1,,,,
ff_ngpt_tram_vitaz_31125_2,-,31125,2,,,,
ff_ngpt_tram_vitaz_31125_3,-,31125,3,,,,
ff_ngpt_tram_vitaz_31125_4,-,31125,4,,,,
ff_ngpt_tram_vitaz_31125_5,-,31125,5,,,,
ff_ngpt_tram_vitaz_31125_6,-,31125,6,,,,
ff_ngpt_tram_vitaz_31127_1,-,31127,1,,,,
ff_ngpt_tram_vitaz_31127_2,-,31127,2,,,,
ff_ngpt_tram_vitaz_31127_3,-,31127,3,,,,
ff_ngpt_tram_vitaz_31127_4,-,31127,4,,,,
ff_ngpt_tram_vitaz_31127_5,-,31127,5,,,,
ff_ngpt_tram_vitaz_31127_6,-,31127,6,,,,
ff_ngpt_tram_vitaz_31128_1,-,31128,1,,,,
ff_ngpt_tram_vitaz_31128_2,-,31128,2,,,,
ff_ngpt_tram_vitaz_31128_3,-,31128,3,,,,
ff_ngpt_tram_vitaz_31128_4,-,31128,4,,,,
ff_ngpt_tram_vitaz_31128_5,-,31128,5,,,,
ff_ngpt_tram_vitaz_31128_6,-,31128,6,,,,
ff_ngpt_tram_vitaz_31129_1,-,31129,1,,,,
ff_ngpt_tram_vitaz_31129_2,-,31129,2,,,,
ff_ngpt_tram_vitaz_31129_3,-,31129,3,,,,
ff_ngpt_tram_vitaz_31129_4,-,31129,4,,,,
ff_ngpt_tram_vitaz_31129_5,-,31129,5,,,,
ff_ngpt_tram_vitaz_31129_6,-,31129,6,,,,
ff_ngpt_tram_vitaz_31130_1,-,31130,1,,,,
ff_ngpt_tram_vitaz_31130_2,-,31130,2,,,,
ff_ngpt_tram_vitaz_31130_3,-,31130,3,,,,
ff_ngpt_tram_vitaz_31130_4,-,31130,4,,,,
ff_ngpt_tram_vitaz_31130_5,-,31130,5,,,,
ff_ngpt_tram_vitaz_31130_6,-,31130,6,,,,
ff_ngpt_tram_vitaz_31413_1,-,31413,1,,,,
ff_ngpt_tram_vitaz_31413_2,-,31413,2,,,,
ff_ngpt_tram_vitaz_31413_3,-,31413,3,,,,
ff_ngpt_tram_vitaz_31413_4,-,31413,4,,,,
ff_ngpt_tram_vitaz_31413_5,-,31413,5,,,,
ff_ngpt_tram_vitaz_31413_6,-,31413,6,,,,
tv_ngpt_tram_vitaz_30609_1,+,30609,1,2023-02-27 08:21:47.437000,55.83376166666667,37.54988333333333,tv
tv_ngpt_tram_vitaz_30609_2,+,30609,2,2023-02-23 08:49:44.897000,55.80559333333334,37.45317166666667,tv
tv_ngpt_tram_vitaz_30609_3,+,30609,3,,,,
tv_ngpt_tram_vitaz_30609_4,+,30609,4,2023-02-27 09:20:03.080000,55.809065,37.57687666666666,tv
tv_ngpt_tram_vitaz_31066_1,+,31066,1,2023-02-27 09:16:36.330000,55.82720333333334,37.64627666666667,tv
tv_ngpt_tram_vitaz_31066_2,+,31066,2,2023-02-27 09:20:25.491000,55.82417166666667,37.654855,tv
tv_ngpt_tram_vitaz_31066_3,+,31066,3,2023-02-27 09:21:21.856000,55.82289000000001,37.658655,tv
tv_ngpt_tram_vitaz_31066_4,+,31066,4,2023-02-27 09:22:10.483000,55.821956666666665,37.66171,tv
tv_ngpt_tram_vitaz_31066_5,+,31066,5,2023-02-27 09:28:55.415000,55.815423333333335,37.68432,tv
tv_ngpt_tram_vitaz_31066_6,+,31066,6,2023-02-27 09:22:13.439000,55.821956666666665,37.66171,tv
tv_ngpt_tram_vitaz_31068_1,+,31068,1,,,,
tv_ngpt_tram_vitaz_31068_2,+,31068,2,2023-02-15 05:14:35.513000,55.78418666666666,37.71803666666666,tv
tv_ngpt_tram_vitaz_31068_3,+,31068,3,2023-02-26 23:39:21.696000,55.79077333333333,37.68139666666666,tv
tv_ngpt_tram_vitaz_31068_4,+,31068,4,2023-02-27 06:45:48.070000,55.83239,37.64312,tv
tv_ngpt_tram_vitaz_31068_5,+,31068,5,2023-02-27 06:45:40.572000,55.83239,37.64312,tv
tv_ngpt_tram_vitaz_31068_6,+,31068,6,,,,
tv_ngpt_tram_vitaz_31069_1,+,31069,1,2023-02-27 09:24:22.894000,55.81751166666666,37.743006666666666,tv
tv_ngpt_tram_vitaz_31069_2,+,31069,2,2023-02-27 09:21:25.776000,55.813228333333335,37.73536166666667,tv
tv_ngpt_tram_vitaz_31069_3,+,31069,3,2023-02-27 09:21:43.796000,55.813228333333335,37.73536166666667,tv
tv_ngpt_tram_vitaz_31069_4,+,31069,4,,,,
tv_ngpt_tram_vitaz_31069_5,+,31069,5,,,,
tv_ngpt_tram_vitaz_31069_6,+,31069,6,2023-01-14 21:55:33.001000,55.83355333333334,37.64825166666667,tv
tv_ngpt_tram_vitaz_31070_1,+,31070,1,2023-02-27 09:23:23.561000,55.77957333333334,37.645175,tv
tv_ngpt_tram_vitaz_31070_2,+,31070,2,2023-02-27 09:19:29.291000,55.78044,37.63443333333333,tv
tv_ngpt_tram_vitaz_31070_3,+,31070,3,2023-02-27 09:21:41.792000,55.77972666666666,37.64189833333333,tv
tv_ngpt_tram_vitaz_31070_4,+,31070,4,2023-02-27 09:25:23.112000,55.776128333333325,37.64982833333333,tv
tv_ngpt_tram_vitaz_31070_5,+,31070,5,2023-02-27 09:19:38.877000,55.78044,37.63443333333333,tv
tv_ngpt_tram_vitaz_31070_6,+,31070,6,2023-02-27 09:25:34.055000,55.776128333333325,37.64982833333333,tv
tv_ngpt_tram_vitaz_31071_1,+,31071,1,2023-02-27 09:27:00.851000,55.829583333333325,37.767255,tv
tv_ngpt_tram_vitaz_31071_2,+,31071,2,2023-02-27 09:20:27.034000,55.82070333333333,37.750805,tv
tv_ngpt_tram_vitaz_31071_3,+,31071,3,2023-02-27 08:53:08.089000,55.78939999999999,37.681105,tv
tv_ngpt_tram_vitaz_31071_4,+,31071,4,2023-02-27 09:15:24.079000,55.81320833333333,37.735373333333335,tv
tv_ngpt_tram_vitaz_31071_5,+,31071,5,2023-02-27 08:53:41.202000,55.7898,37.682055,tv
tv_ngpt_tram_vitaz_31071_6,+,31071,6,2023-02-27 09:12:31.390000,55.80688166666667,37.727023333333335,tv
tv_ngpt_tram_vitaz_31072_1,+,31072,1,2023-02-27 00:15:55.528000,55.83331499999999,37.645118333333336,tv
tv_ngpt_tram_vitaz_31072_2,+,31072,2,2023-02-26 10:16:32.158000,55.82185833333333,37.66203333333333,tv
tv_ngpt_tram_vitaz_31072_3,+,31072,3,2023-02-27 00:15:09.918000,55.83331499999999,37.645118333333336,tv
tv_ngpt_tram_vitaz_31072_4,+,31072,4,2023-02-26 10:48:44.044000,55.824018333333335,37.638783333333336,tv
tv_ngpt_tram_vitaz_31072_5,+,31072,5,2023-02-26 10:16:34.379000,55.82185833333333,37.66203333333333,tv
tv_ngpt_tram_vitaz_31072_6,+,31072,6,2023-02-26 10:45:50.483000,55.82176666666666,37.62802833333333,tv
tv_ngpt_tram_vitaz_31073_1,+,31073,1,2023-02-27 09:24:25.148000,55.83279000000001,37.643745,tv
tv_ngpt_tram_vitaz_31073_2,+,31073,2,2023-02-27 09:28:52.605000,55.83279000000001,37.643745,tv
tv_ngpt_tram_vitaz_31073_3,+,31073,3,2023-02-26 14:42:22.040000,55.83275333333333,37.64386833333333,tv
tv_ngpt_tram_vitaz_31073_4,+,31073,4,2023-02-27 08:26:01.196000,55.83271,37.64383,tv
tv_ngpt_tram_vitaz_31073_5,+,31073,5,2023-02-27 09:05:57.060000,55.83279000000001,37.643745,tv
tv_ngpt_tram_vitaz_31073_6,+,31073,6,2023-02-27 08:12:53.274000,55.83271,37.64383,tv
tv_ngpt_tram_vitaz_31074_1,+,31074,1,,,,
tv_ngpt_tram_vitaz_31074_2,+,31074,2,,,,
tv_ngpt_tram_vitaz_31074_3,+,31074,3,,,,
tv_ngpt_tram_vitaz_31074_4,+,31074,4,,,,
tv_ngpt_tram_vitaz_31074_5,+,31074,5,,,,
tv_ngpt_tram_vitaz_31074_6,+,31074,6,,,,
tv_ngpt_tram_vitaz_31075_1,+,31075,1,,,,
